Date,ADANIPORTS.NS,AMBUJACEM.NS,ASIANPAINT.NS,AURIONPRO.NS,AXISBANK.NS,BAJAJ-AUTO.NS,BAJFINANCE.NS,BAJAJFINSV.NS,BHARTIARTL.NS,BIOCON.NS,BPCL.NS,BRITANNIA.NS,CIPLA.NS,DIVISLAB.NS,DRREDDY.NS,EICHERMOT.NS,GAIL.NS,GRASIM.NS,HCLTECH.NS,HDFCBANK.NS,HEROMOTOCO.NS,HINDALCO.NS,HINDUNILVR.NS,ICICIBANK.NS,INDUSINDBK.NS,INFY.NS,ITC.NS,JSWSTEEL.NS,KOTAKBANK.NS,M&M.NS,MARUTI.NS,NESTLEIND.NS,NTPC.NS,ONGC.NS,POWERGRID.NS,RELIANCE.NS,SHREECEM.NS,SUNPHARMA.NS,TATAMOTORS.NS,TATACONSUM.NS,TITAN.NS,ULTRACEMCO.NS
2013-01-15 00:00:00+00:00,-0.02629342445102138,-0.07312859028534795,-0.2720241196400073,-0.35778898040757556,0.3429122444147099,-0.04698865927065081,0.21591484716900752,-0.3110951291360547,0.3779129457233351,-0.06332217003977066,0.3888392585626156,-0.2779330981848281,0.035768897424743644,-0.2341797549024061,0.4076133056489685,-0.41572477524545437,0.3066701549688448,-0.3336527648225199,0.43340205160691136,-0.29580265141521617,-0.3879159443501123,-0.3063601542022878,-0.3666828958124537,0.3934091720455731,0.32302484097805295,0.3763808600776865,-0.05455328541512154,0.23120791583649358,-0.2350346990989299,-0.12710371705362355,0.15033928258238463,-0.18711862255445685,0.01440752290582637,0.6874137346753485,-0.23820081484514716,0.09555640297565801,-0.13403445494387245,-0.11166924180424528,0.28942767216673787,-0.08893711982536998,-0.22786647111042974,-0.2840543868570726
2013-01-16 00:00:00+00:00,-0.10117341073381239,-0.1384154458778053,-0.24240640966017343,-0.4319337314745908,0.13009645035863612,-0.6083326502626631,0.18625683439953708,-0.4584348507051444,0.35532434715584954,-0.1970169783820865,0.22185265904214177,-0.16888175630324462,-0.09764058209275758,-0.3538826831630195,0.5254244917275699,-0.2652793838600072,0.18554024618400514,-0.3808858131542274,0.4902245327020875,-0.4860289713979091,-0.5532589584733073,-0.5152642483788225,-0.41901860879379244,0.04695587978139307,-0.03910777580261626,0.36065849908414427,-0.020150495076684264,0.08651533001339085,-0.40442071871718765,-0.29166533440910886,-0.2683932794004403,-0.2770490839118405,-0.09310565639823987,0.4775015450413724,-0.08217389070307973,0.16954525365597,-0.17982779991364514,-0.2491687822912814,0.04057262305631032,-0.9041201339923743,-0.24319967403186857,-0.32430691344391643
2013-01-17 00:00:00+00:00,-0.13386084168406057,-0.1329011046557245,-0.14506135137603507,-0.2549114285453762,0.09590047953746174,-0.859579003063323,-0.020154066009684043,-0.5861715387574895,0.3837561240882868,-0.23568746608407265,0.36631205839181874,-0.3018285516045075,-0.20546891454749897,-0.33931045740729543,0.4531800923634171,-0.40646747173286296,0.2936437553828226,-0.27273711007092444,0.6237394102971062,-0.2644362168348204,-0.5495979624695877,-0.5552337424193131,-0.4441190508982552,-0.05756678952242218,-0.10974387806514505,0.3579025352017789,0.04313396178504848,0.18910855786186048,-0.32537698396527437,-0.27148985815984383,-0.20569264331946188,-0.22751901018246312,-0.028558036232456428,0.5212948378698541,-0.12281789038475854,0.2571175850396035,-0.32802603715876366,-0.19920912315501163,0.16153186498207064,-0.9682483408168682,-0.13548535708818066,-0.32592327005521093
2013-01-18 00:00:00+00:00,-0.18955377459148,-0.15316661831550943,-0.20964422825180443,-0.39865182264039556,0.054566873940303656,-0.7259118916155906,-0.08922536035936217,-0.5956109797647466,0.31995314264358143,-0.18626000823550423,0.43735194714583386,-0.42255843393315223,-0.11982316415196675,-0.6474848648489095,0.013698438871721454,-0.36135147675004686,0.28356566130166994,-0.3920706986207706,0.5617956549800044,-0.26511989952682236,-0.6372171109924153,-0.42677170802503817,-0.6193751776687885,-0.03395051600747196,-0.15380473454068322,0.3401146192163813,0.10937606694906456,0.2617146138978561,-0.24303277017111907,-0.4239898454479025,0.015393767892459026,-0.17677195816335098,0.20751482551823747,0.5811194563790011,0.005489275107385646,0.3284782098965859,-0.06482630045614111,-0.2758753285803072,0.19722336250642916,-0.9782775621607875,-0.2646950419824594,-0.3906718440562804
2013-01-21 00:00:00+00:00,-0.14101398677577806,-0.08658331616638285,-0.24553361960443054,-0.39111365500077144,0.07383455022247576,-0.6771841987612857,0.04048694079855082,-0.3333715801847292,0.4114871548470834,-0.5870691319582345,0.39424394969881876,-0.22068038362713074,-0.4724044443075277,-0.25316700646117785,0.15939262549843342,-0.5295916240963461,0.5461270567582992,-0.44483346614977964,0.7489635402773868,-0.18079795323367967,-0.6457226254627287,-0.5496079007173644,-0.3584624965548325,-0.02361988863278882,-0.2578121714186044,0.324703946456832,0.26395095228415205,0.07731281200525887,-0.20558247535459756,-0.6327378661889934,-0.02563415924866686,-0.17791061068536004,0.14519522455047862,0.5209013975140611,-0.029367197273609265,0.5176595264815834,-0.059641642128867106,-0.5666609181911997,0.14967075931473342,-0.6619560344304245,-0.12220957423906696,-0.3019671774750113
2013-01-22 00:00:00+00:00,-0.0643708261909315,-0.07315699521479568,0.036939979672394894,-0.42419015667660787,0.19029644056008477,-0.614544810380111,0.03745877355912532,-0.2668483525600818,0.29635663741927104,-0.4496618467821547,0.38013847116693367,-0.17686506383450806,-0.6429363745013847,-0.18198854271492368,0.024455607920411387,-0.3713769220456371,0.08395098696466986,-0.46489068226211927,0.4597421726619492,-0.3111730000416996,-0.615489713053018,-0.6085344342474313,-0.5068450710346546,-0.05407167792004363,-0.21741600248029794,0.3430559737712665,0.08189866996220739,0.10452620328855004,-0.1270328801166093,-0.6680616570990309,-0.007966222710294943,-0.3858100444429514,0.23712516424580599,0.5024651337798618,-0.23351732066323544,0.5948617638901368,-0.09126372222276424,-0.5336705626547441,0.0702599617424817,-0.9919622596762012,-0.07955346216839701,-0.17347229442381254
2013-01-23 00:00:00+00:00,-0.04777089051834919,0.010525533388421285,0.13439024224241916,-0.4791346158736222,0.2891758080313948,-0.6102552722288753,-0.05620378162679079,-0.26254216905596317,0.39586956272105084,-0.42730453796672946,0.2722080948567619,-0.3896671358093722,-0.5735919057647607,-0.4120840852039989,0.05553105650721171,-0.3699669986714602,-0.056849679241249625,-0.3316079235140862,0.26852475565965983,-0.1978457160867996,-0.3196863667768068,-0.6583429558530146,-0.5812817479241603,0.00956791390714927,-0.12066120463472715,0.35953360954102626,0.3338635194845756,0.08609530984089225,-0.038052424331140214,-0.7942895028062879,0.022421427717015184,-0.6358639703263781,0.2401505569187109,0.4230704034118305,-0.2648415527558305,0.6028717264045805,0.025393205372149324,-0.6967472146196214,-0.22626715694332192,-1.0259923527550672,-0.05383105673370184,-0.01719124701228812
2013-01-24 00:00:00+00:00,-0.19700743313478006,0.16085598345476187,0.07419840683330942,-0.3100222495173732,0.17476246914447094,-0.6162872115291151,-0.39334057499375114,-0.31018697805538226,0.37528761637311253,-0.48216896445126783,0.2475618780621873,-0.3993167066825566,-0.6079073639805644,-0.40388167131518615,0.11450698478725876,-0.43737908136488723,-0.19979720077123667,-0.38417504572693584,0.1678885033371216,-0.32445605801468796,-0.3899178587743112,-0.7076952061836669,-0.41748919228743725,-0.08232880959691176,-0.12961539885812387,0.37419477032032733,0.39669219140971257,-0.08119955069052263,-0.0018495671280118777,-0.8192199255501112,-0.09963800600783708,-0.4175708738304701,0.22936682628307156,0.35497453339268553,-0.24019874993433182,0.5428825539417178,0.08149438633741915,-0.5836825268041189,-0.509697971367607,-1.0446746978544557,0.02491413983799688,0.2313849493919531
2013-01-25 00:00:00+00:00,-0.04687410804996466,0.44654216157608034,0.19099645844374089,-0.30739760431965757,0.13578202498130884,-0.10931337923583095,-0.23969612499206974,-0.18024945206219567,0.4337986092836696,-0.26712541464755507,0.36243522523744803,-0.0909122154541915,-0.3540298262099726,-0.26196492901521684,0.2051950767891761,-0.604785294689082,-0.11409537908444102,-0.05457555554797209,0.22781530349173934,-0.0860115041763409,-0.3717541864227044,-0.4057640630907641,-0.19262963598398242,0.06411652558978756,0.013753991691499169,0.3059820792971945,1.0310455044528961,0.20148115416115117,0.6720545438263065,-0.2627687140844917,0.10196207772339393,-0.2146990452346081,0.23495490266080782,0.5777651616858351,-0.1754491317166183,0.6536970965664116,0.10675534878761091,-0.10364738488910201,-0.3265382472948116,-0.5401569315610039,0.12026086471576207,0.14256338249026468
2013-01-28 00:00:00+00:00,0.024619273687194396,0.24436216738406003,0.06731493308931084,-0.3622075429957975,0.15558598459601833,-0.014218845002264694,-0.35474078471864906,-0.17731814522335834,0.34361279307896486,-0.19192999941689706,0.3108128730773214,-0.10712109043890541,-0.2473064729112626,-0.007239891745174222,0.12753692688879992,-0.5294399557112247,-0.13633491623493418,-0.18036581394915507,0.1666487712407414,0.023956910293988755,-0.18183687836881773,-0.3543659557230673,-0.33164328695882905,0.038056549070500385,-0.11429240372085316,0.027754846103933813,0.9062614987002188,0.14024722314299196,0.7961955149865995,-0.21307948447335662,0.2038185294422563,-0.3570664965662415,0.1280972164010476,0.35241627834954825,-0.007776288568984518,0.3916663387267224,0.12212828714515155,-0.14461790282384374,-0.19071265739493176,-0.6266159835906068,-0.09642073266023574,0.0860130133867773
